万宁	537873112535	神州半岛	5	海南 万宁神州半岛福朋喜来登酒店2晚自由行 午餐+晚餐+亲子活动
酒泉	535457515881	鸣沙山	2	【酒+景】敦煌旅游 鸣沙山月牙泉门票 敦煌住宿 敦煌自由行
酒泉	546534658998	鸣沙山	2	敦煌旅游 莫高窟鸣沙山月牙泉一日旅游 敦煌纯玩旅游
酒泉	525733793178	鸣沙山	2	敦煌自由行莫高窟鸣沙山月牙泉雅丹玉门关景区门票 酒店2日2晚游
酒泉	525685701415	鸣沙山	2	【酒+景】敦煌旅游 莫高窟鸣沙山月牙泉门票 敦煌住宿 敦煌自由行
酒泉	544280988701	月牙泉	3	敦煌鸣沙山月牙泉+敦煌古城景区套票（淡季）
酒泉	541704604928	月牙泉	3	敦煌神女演出票 莫高窟 鸣沙山月牙泉 游玩
酒泉	535457515881	月牙泉	3	【酒+景】敦煌旅游 鸣沙山月牙泉门票 敦煌住宿 敦煌自由行
酒泉	546534658998	月牙泉	3	敦煌旅游 莫高窟鸣沙山月牙泉一日旅游 敦煌纯玩旅游
酒泉	525733793178	月牙泉	3	敦煌自由行莫高窟鸣沙山月牙泉雅丹玉门关景区门票 酒店2日2晚游
酒泉	525685701415	月牙泉	3	【酒+景】敦煌旅游 莫高窟鸣沙山月牙泉门票 敦煌住宿 敦煌自由行
酒泉	525733793178	玉门关	6	敦煌自由行莫高窟鸣沙山月牙泉雅丹玉门关景区门票 酒店2日2晚游
酒泉	38763955734	玉门关	6	敦煌旅游  品质西线阳关玉门关精品雅丹观日落拼车专线纯玩旅游
酒泉	38763955734	阳关	7	敦煌旅游  品质西线阳关玉门关精品雅丹观日落拼车专线纯玩旅游
酒泉	537221152695	榆林窟	14	敦煌胡杨林当地玩乐 西晋墓 敦煌胡杨林 榆林窟 锁阳城拼团包车游
重庆	546632850407	洪崖洞	1	重庆洪崖洞大酒店2天1晚自由行 含双早+紫楠阁足疗双人5折优惠券
重庆	543532400065	洪崖洞	1	纯玩团重庆旅游市内一日游 磁器口 杜莎夫人蜡像馆 洪崖洞经典游
重庆	546216350262	解放碑	3	Z重庆重庆扬子岛酒店(解放碑步行街店)2天1晚-重庆朝天门
重庆	547070969117	解放碑	3	解放碑亚朵酒店1晚+两江夜景游轮票2张+双早
重庆	539744442965	解放碑	3	重庆解放碑博顿美锦酒店+两江夜游门票2天1晚自由行
重庆	544361335347	解放碑	3	Z重庆重庆解放碑博顿美锦酒店2天1晚-重庆两江夜游
重庆	541540157361	解放碑	3	简途旅行 重庆市内1日游 解放碑+长江索道+两江夜景游船 重庆旅游
重庆	540132660389	解放碑	3	重庆扬子岛酒店解放碑步行街店+两江夜游门票2天1晚自由行
重庆	545544757142	长江索道	4	臻纯玩 重庆旅游 市内一日游 川剧变脸 长江索道 山城步道 两江游
重庆	546241134587	长江索道	4	重庆2天1晚自由行 住重庆华宇温德姆至尊豪廷大酒店 乘长江索道
重庆	541540157361	长江索道	4	简途旅行 重庆市内1日游 解放碑+长江索道+两江夜景游船 重庆旅游
重庆	547100562664	武隆天生三桥	5	武隆天生三桥仙女山VIP定制小包团
重庆	546216350262	朝天门	6	Z重庆重庆扬子岛酒店(解放碑步行街店)2天1晚-重庆朝天门
重庆	543858069976	朝天门	6	重庆夜景 重庆两江游船票 金碧女王 金碧皇宫 朝天门朝天宫包接送
重庆	40848273086	朝天门	6	重庆海逸五星级酒店标间/大床房 2晚含双早+朝天门两江游船票2张
重庆	546319909681	仙女山国家森林公园	14	武隆2天1晚自由行 住1晚天街客栈 仙女山国家森林公园＋天生三桥
金华	543544092494	横店明清宫苑	3	Z金华横店东磁大厦2天1晚-横店影视城横店明清宫苑广州香港
金华	543492546529	梦幻谷	4	横店影视城门票套票自由行3/4景点+梦幻谷+酒店住宿联票双人
金华	19974129458	梦幻谷	4	浙江旅游横店影视城门票联票套票 4景点加梦幻谷商务酒店双人套餐
金华	525938199066	梦幻谷	4	【官方授权】横店影视城3点+梦幻谷 住自选酒店春节教师特惠套餐
金华	540278667537	梦幻谷	4	横店影视城景点6选4+梦幻谷+星级酒店 三天两晚双人自由行
金华	545483379602	梦幻谷	4	横店影视城景点6选4+梦幻谷+商务酒店 两天一晚双人自由行
金华	521156992354	梦幻谷	4	横店影视城景点6选3+梦幻谷+星级酒店 三天两晚双人自由行
金华	43067965402	梦幻谷	4	浙江金华横店影视城 4景点加梦幻谷双人套餐 门票套票 贵宾楼酒店
金华	525957204469	梦幻谷	4	【横店大庙会】东阳凤凰谷天澜酒店+横店影视城3景点联票+梦幻谷
金华	545286378706	梦幻谷	4	【大学生专享游】横店影视城3/4景点+梦幻谷+酒店1晚  横店自由行
金华	18195805021	梦幻谷	4	浙江金华横店影视城 4景点加梦幻谷套餐 门票套票 四星酒店双人游
金华	537910398360	梦幻谷	4	【当天票】横店影视城门票套票 3景点+梦幻谷 联票 刷身份证入园
金华	545626959482	梦幻谷	4	横店影视城3景点/4景点/5景点+梦幻谷+连锁酒店任选2天1晚自由行
金华	537964065376	梦幻谷	4	横店丰景嘉丽大酒店 横店影视城景点六选三 含梦幻谷 送大智禅寺
金华	545562812518	梦幻谷	4	横店影视城门票+梦幻谷+酒店2天1夜/3天2夜自由行套票赠儿童票
金华	520782345475	梦幻谷	4	【官方授权】春节 横店影视城套票3/4景+梦幻谷+住官方连锁酒店
金华	545184409594	梦幻谷	4	官方推荐 金典游|横店影视城3/4景点联票+梦幻谷 住四星酒店1晚
金华	43941063157	梦幻谷	4	【春节寒假 学生套餐】金华横店影视城 横店三景点联票+梦幻谷等
金华	521484306402	梦幻谷	4	【官方授权】元旦 春节横店影视城3/4景+梦幻谷 住官方三星酒店
金华	45313519699	梦幻谷	4	横店影视城门票套票3/4景点联票+梦幻谷+酒店套餐【拍2份住一间】
金华	43814825361	梦幻谷	4	【官方授权】横店影视城门票套票3/4景点+梦幻谷联票酒店团购套
金华	523942718341	梦幻谷	4	横店影视城双人旅游套票3或4景点联票+梦幻谷+宿官方多档酒店套餐
金华	525429399148	梦幻谷	4	【官方授权】 元旦 春节横店影视城双人3景+梦幻谷+住官方酒店
金华	541099908088	梦幻谷	4	横店影视城双人旅游套票 4点联票+梦幻谷+宿两晚官方多档酒店套餐
金华	546236921406	梦幻谷	4	【官方授权】 横店影视城老人3景点+梦幻谷+住官方酒店送儿童门票
金华	43731945626	梦幻谷	4	【满减优惠】横店影视城门票套票3/4景点+梦幻谷联票酒店团购套餐
金华	545152523524	梦幻谷	4	【提前一天】金华横店影视城3景点+梦幻谷门票套票/联票刷身份
金华	546798135397	梦幻谷	4	【官方授权】横店影视城双人4景点+梦幻谷+官方酒店住一晚送一晚
金华	6857623499	梦幻谷	4	【当天可订】横店影视城门票3/4景点+梦幻谷+酒店住宿 双人联票
金华	520854968476	梦幻谷	4	横店影视城门票双人套票梦幻谷联票旅游景点酒店家庭套餐送儿童票
金华	44002836448	梦幻谷	4	横店影视城门票套票联票|3点+梦幻谷|4点+梦幻谷|5景点网络联票
金华	545441805132	梦幻谷	4	横店影视城景点6选4+梦幻谷+国贸大厦酒店 两天一晚双人自由行
金华	546111864735	梦幻谷	4	【官方授权】 横店影视城双人3景点+梦幻谷+住官方酒店送儿童门票
金华	520735724402	梦幻谷	4	【官方授权】元旦 春节横店影视城3/4景+梦幻谷 住国贸大厦普标
金华	546208104654	梦幻谷	4	【官方授权】 横店影视城学生3景点+梦幻谷+住官方酒店双人套餐
金华	520301846267	梦幻谷	4	【学生】横店影视城景点6选3+梦幻谷+星级酒店 两天一晚自由行
金华	37401387077	梦幻谷	4	【官方授权】横店影视城门票套票3/4景点+梦幻谷联票酒店团购套餐
金华	525977093994	梦幻谷	4	【官方授权】横店影视城门票套票3/4景点+梦幻谷联票酒店团购套餐
金华	546740063840	梦幻谷	4	【提前一天】金华横店影视城6景点/3景点/加梦幻谷联票/景点门票
金华	536959249261	梦幻谷	4	横店影视城门票套票3/4景点+梦幻谷+住宿自由行套餐多景点联票
金华	39777449004	梦幻谷	4	【满减优惠】横店影视城门票套票3/4景点+梦幻谷联票酒店团购套餐
金华	546349134872	梦幻谷	4	横店影视城门票套票 3/4景点+梦幻谷+酒店自由行联票 打折团购
金华	546538083861	梦幻谷	4	横店影视城梦幻谷门票联票4景点+梦幻谷+酒店套票－3天2晚自由行
金华	534927883447	梦幻谷	4	金华横店影视城门票套票2天1晚自由行双人4景点+梦幻谷+官方酒店
金华	537141257025	梦幻谷	4	浙江横店贵宾楼 横店影视城3点4点联票+梦幻谷带你穿越唐宋元明清
金华	545472439657	梦幻谷	4	横店影视城景点6选4+梦幻谷+贵宾楼酒店 两天一晚双人自由行
金华	521476657568	梦幻谷	4	【官方授权】元旦 春节横店影视城3/4景+梦幻谷+住国贸大厦豪标
金华	524901925940	梦幻谷	4	【横店旅游特惠 酒店买1送1 】双人4景点+梦幻谷+酒店2晚送儿童票
金华	526454436077	梦幻谷	4	金华横店影视城 金华东阳凤凰谷天澜酒店2日 横店梦幻谷 横店酒店
金华	543544228007	梦幻谷	4	Z金华横店贵宾楼2天1晚-梦幻谷大智禅寺清明上河图横店影视
金华	18182502155	梦幻谷	4	横店影视城亲子游门票套票 双人3景点加梦幻谷三星酒店住宿套餐
金华	537353423431	梦幻谷	4	横店影视城梦幻谷门票联票4景点+梦幻谷+酒店套票－3天2晚自由行
金华	24582876555	梦幻谷	4	横店影视城门票联票套票 3景点加梦幻谷商务酒店双人自助游套餐
金华	534757569104	梦幻谷	4	【经济型套餐】 横店影视城3/4景+梦幻谷 门票+经济连锁酒店套餐
金华	542581051373	梦幻谷	4	【横店旅游特惠 酒店买1送1 】双人4景点+梦幻谷+酒店2晚送儿童票
金华	544895901139	梦幻谷	4	经典特惠|横店影视城四星酒店住宿.3/4点+梦幻谷旅游团购套餐3选1
金华	544984146036	梦幻谷	4	【拍下立减10元】|横店影视城3景点联票+梦幻谷 旅游大厦双人起拍
金华	546340174870	梦幻谷	4	【官方特惠】横店商务酒店套餐 双人3景点+梦幻谷+酒店2天1晚团购
金华	38779944323	梦幻谷	4	横店影视城门票+住宿套票多景点联票+梦幻谷【拍2份住酒店1晚】
金华	527980034756	梦幻谷	4	横店2天1晚自由行途家公寓1晚+横店6选5联票+梦幻谷大智禅寺聚
金华	536358625430	梦幻谷	4	【只为冲量】横店影视城门票套票3/4景点+梦幻谷联票酒店团购套餐
金华	544433179951	梦幻谷	4	横店2天1晚亲子游 横店景点6选4 梦幻谷 横店旗下酒店 横店影视城
金华	544570335113	梦幻谷	4	横店庙会2天1晚自由行 横店景点6选3 梦幻谷含演出 横店酒店 横店
金华	545083420631	梦幻谷	4	易途8 东阳横店影视城门票 3/5景点梦幻谷 电子导览服务
金华	14941759287	梦幻谷	4	金华横店影视城门票套票2天1晚自由行双人3景点+梦幻谷+酒店
金华	43777683412	梦幻谷	4	横店影视城门票 双人三/四景点+梦幻谷+酒店自由行套票赠大智禅寺
金华	526398644332	梦幻谷	4	当天可定金华横店影视城门票双人套票梦幻谷景点联票酒店住宿套餐
金华	546129463650	梦幻谷	4	【官方授权】 横店影视城双人4景点+梦幻谷+住官方酒店送儿童门票
金华	45507285934	梦幻谷	4	横店影视城景点6选3+梦幻谷+星级酒店 两天一晚双人自由行
金华	537688861653	梦幻谷	4	横店影视城梦幻谷景区门票含演艺秀
金华	44710636776	梦幻谷	4	【三八节特惠】横店2日游套餐 双人3景点+梦幻谷+酒店1晚
金华	521588835300	梦幻谷	4	金华2天1晚横店影视城3星酒店+3大景区送梦幻谷大智禅春节大庙会
金华	526466112962	梦幻谷	4	【当天可定 横店影视城门票套票3/4景点+梦幻谷联票酒店团购套餐
金华	534577696836	梦幻谷	4	【官方授权】横店影视城门票双人套票3/4景点+梦幻谷联票酒店团购
金华	545918474396	梦幻谷	4	2017横店影视城童趣节古民居博览城+6选1+梦幻谷+三星酒店住宿1晚
金华	538024285768	梦幻谷	4	横店影视城门票+住宿套餐3/4景点+梦幻谷联票 拍2份为双人套餐
金华	520732095715	梦幻谷	4	【官方授权】元旦 春节横店影视城套票3/4景+梦幻谷 住横店贵宾楼
金华	544950364404	梦幻谷	4	横店影视城【6选3大景点】+梦幻谷门票+赠送大智禅寺
金华	525102430057	梦幻谷	4	【春季特价】横店影视城门票套票3/4景点+梦幻谷联票酒店团购套餐
金华	528071968653	梦幻谷	4	出游专享|横店影视城门票联票4选3+梦幻谷套票+四星酒店2天1晚
金华	544586403862	梦幻谷	4	【官方保障】横店影视城3/4点+梦幻谷门票+3星酒店2天1晚团购套餐
金华	546062687187	梦幻谷	4	三生三世 美人节| 横店影视城3景点+梦幻谷（住商务）送体验1人
金华	546508781592	梦幻谷	4	横店影视城官方酒店住宿2天1晚+3景点+梦幻谷(送大智禅寺门票）
金华	546767562864	梦幻谷	4	2017长者特权|横店影视城3景点/4景点+梦幻谷 住官方酒店 休闲游
金华	45114442536	梦幻谷	4	【官方授权】横店影视城自由行任选3景点+梦幻谷联票套票酒店套餐
金华	537545540206	梦幻谷	4	横店影视城童趣文化节自由行门票酒店套餐2景点+梦幻谷+官方酒店
金华	546746705600	梦幻谷	4	买1晚送一晚|横店影视城4景点+梦幻谷 住四星2晚 门票三天有效
金华	537279530128	梦幻谷	4	横店影视城门票联票 学生3景+梦幻谷门票+酒店住宿双人套餐自由行
金华	544835003422	梦幻谷	4	横店寻找明星2天1晚自由行 横店酒店 景点6选4 梦幻谷 横店影视城
金华	546185539880	梦幻谷	4	【官方授权】 横店影视城老人4景点+梦幻谷+住官方酒店送儿童门票
金华	546356086569	梦幻谷	4	横店影视城门票联票 学生3景+梦幻谷门票+酒店住宿双人套餐自由行
金华	525773912617	梦幻谷	4	横店影视城门票套票 三/四景点+梦幻谷+酒店自由行套票赠大智禅寺
金华	543543352868	梦幻谷	4	Z金华横店旗下商务型酒店自选2天1晚-横店影视城+梦幻谷
金华	545519465564	梦幻谷	4	横店影视城门票三景点+梦幻谷+酒店2天1夜自由行团购套票赠儿童票
金华	546206612319	梦幻谷	4	【官方授权】 横店影视城学生4景点+梦幻谷+住官方酒店双人套餐
金华	545482175413	梦幻谷	4	横店影视城景点6选4+梦幻谷+三星酒店 两天一晚双人自由行
金华	545471343258	梦幻谷	4	横店影视城景点6选4+梦幻谷+丰景嘉丽酒店  两天一晚双人自由行
金华	545452409181	梦幻谷	4	横店影视城景点6选4+梦幻谷+横店连锁酒店 两天一晚双人自由行
金华	538251601369	梦幻谷	4	横店影视城春节大庙会门票套票三景点+梦幻谷身份证入园横店门票
金华	543543588732	梦幻谷	4	Z金华横店国贸大厦2天1晚-明清民居博览城梦幻谷大智禅寺横
金华	545096676355	梦幻谷	4	【提前一天】金华横店影视城6景点+梦幻谷门票套票/联票刷身份
金华	546776900392	梦幻谷	4	【官方代理】横店影视城门票套票3/4景+梦幻谷联票酒店双人套餐
金华	525490801426	梦幻谷	4	【官方授权】 元旦 春节横店影视城双人4景+梦幻谷+住官方酒店
